MMC,Product_BusinessUnitDesc,Encoded_Label
71ASF140I183C969,W Accessories,0
71BEE202G686C900,W Accessories,0
71DOB308A186C140,W Accessories,0
71DOB308A186C502,W Accessories,0
71MEW106I614C020,W Accessories,0
71MEW106I614C900,W Accessories,0
73CAN140A630C408,W Accessories,0
76CON140I171C949,W Accessories,0
76CON140I181C949,W Accessories,0
76MTA106I639C015,W Accessories,0
76TAR070I633C015,W Accessories,0
76TAR070I635C015,W Accessories,0
76TAR070I639C015,W Accessories,0
81ABC106X600C702,W Accessories,0
81ABC106Z600C024,W Accessories,0
81DLA308A090C405,W Accessories,0
81FLO055I605C900,W Accessories,0
81MAP090I614C025,W Accessories,0
81PAH055I608C380,W Accessories,0
84FON090I623C415,W Accessories,0
84JAD706I092C540,W Accessories,0
85GIN106I601C540,W Accessories,0
85MYK106I626C029,W Accessories,0
85MYK140I900C029,W Accessories,0
85NON308I001C026,W Accessories,0
85PEA055I611C818,W Accessories,0
86ATY920G130C900,W Accessories,0
86MAS106I600C412,W Accessories,0
86MDR106I603C305,W Accessories,0
86MST106I619C203,W Accessories,0
86SPI055I606C016,W Accessories,0
86STR202I615C970,W Accessories,0
91DDO055I607C340,W Accessories,0
91DED090I603C529,W Accessories,0
91DFI140I057C340,W Accessories,0
91DTR070I606C320,W Accessories,0
91DTR070I606C520,W Accessories,0
91ESD960G167C105,W Accessories,0
91GLO750X500C525,W Accessories,0
91JOU302I140C340,W Accessories,0
92DIO800R950C195,W Accessories,0
92DIO800U950C195,W Accessories,0
92DIO800Z950C195,W Accessories,0
92DIO804A950C195,W Accessories,0
92KAL106I604C689,W Accessories,0
92RID380I060C840,W Accessories,0
92TDB331I314C587,W Accessories,0
92TDM106I611C486,W Accessories,0
94ATY985A893C900,W Accessories,0
94CAN140A351C405,W Accessories,0
94CDO301I614C547,W Accessories,0
94DMD070I619C518,W Accessories,0
94POD055I608C509,W Accessories,0
94RAY106IFDMC512,W Accessories,0
94RAY106IMYKC312,W Accessories,0
94RAY106IMYKC612,W Accessories,0
94ROY106I602C615,W Accessories,0
94TOJ106I600C312,W Accessories,0
94TOJ331I904C312,W Accessories,0
94TOJ923I130C512,W Accessories,0
95DAM055I904C906,W Accessories,0
95ESC090I603C304,W Accessories,0
95JAD318I176C027,W Accessories,0
95MIS140I192C480,W Accessories,0
95TAR140I102C680,W Accessories,0
95TJC070I605C304,W Accessories,0
95TJC140I602C500,W Accessories,0
95TJE106I601C900,W Accessories,0
95TJE314I140C304,W Accessories,0
ATTITUDE22M01I,W Accessories,0
B0042CWGHM01Z,W Accessories,0
B0042CWGHM44M,W Accessories,0
B0042CWGHM97B,W Accessories,0
B0046UNPYM900,W Accessories,0
B0049CNOHM911,W Accessories,0
B0077UVWVM01Z,W Accessories,0
B0077UVWVM49P,W Accessories,0
B0078UVWVM35U,W Accessories,0
B0082USGEM929,W Accessories,0
B0082UVWVM900,W Accessories,0
B0109USGAM928,W Accessories,0
B0110BMETM02X,W Accessories,0
B0154UMETM22J,W Accessories,0
B0178UWGAM939,W Accessories,0
B0262WWPOM939,W Accessories,0
B0278BWFSM900,W Accessories,0
B0292UWFRM030,W Accessories,0
B0299BWFEM900,W Accessories,0
B0309UBDIM900,W Accessories,0
B0385CVWUM398,W Accessories,0
B0385CVWUM45U,W Accessories,0
B0385CVWUM47R,W Accessories,0
B0408CVWVM41R,W Accessories,0
B0422OWFRM50U,W Accessories,0
B04256EASM911,W Accessories,0
B0618ADRCYD908,W Accessories,0
B0628DMRLQD911,W Accessories,0
B0642DSEMTD300,W Accessories,0
B0647ADRRSD682,W Accessories,0
B0647ADRRSD684,W Accessories,0
B0647ADRRSD691,W Accessories,0
B0845CDLCYD12P,W Accessories,0
B0921DMRLQD919,W Accessories,0
B0947SLECYD301,W Accessories,0
B0961ADRCOD01Y,W Accessories,0
B0961ADRCOD356,W Accessories,0
B0961ADRCOD807,W Accessories,0
B0961ADRCOD863,W Accessories,0
B0961ADRCOD878,W Accessories,0
B0961ADRCODIB2,W Accessories,0
B0961ADRCODIB3,W Accessories,0
B0961ADRCODMK4,W Accessories,0
B1065TDDCYD805,W Accessories,0
B1067DMRLQD309,W Accessories,0
B1071ADRMTD820,W Accessories,0
B1092ADRCYD908,W Accessories,0
B1104DBLCYD102,W Accessories,0
B1191DBHGMD840,W Accessories,0
B1204DBHMTD840,W Accessories,0
B1288CDLCYD301,W Accessories,0
B1314MTGMTD907,W Accessories,0
B1330ADRMTD304,W Accessories,0
B1372CDNLQD874,W Accessories,0
B1433DIDLQD301,W Accessories,0
B1438ADRCOD073,W Accessories,0
B1439ADRCOD042,W Accessories,0
B1521PTCMTD300,W Accessories,0
B1543DHEVED309,W Accessories,0
B1572CDNCYD336,W Accessories,0
B1583DVORSD009,W Accessories,0
B1593JGPPLD308,W Accessories,0
B1677WOMMTD300,W Accessories,0
B1734WOMCYD01L,W Accessories,0
BOBYB1UXR40C0,W Accessories,0
BOBYR1UXR10A0,W Accessories,0
BOBYR1UXR42FR,W Accessories,0
BOBYS2UXR10A1,W Accessories,0
CAMP0Z3ZK,W Accessories,0
CATSTYLE1SHKN0T,W Accessories,0
CLUB1CANR1611,W Accessories,0
CLUB1CPRG0Y07,W Accessories,0
CLUB1MKS15712,W Accessories,0
CLUB1MKSECG06,W Accessories,0
CLUB1PCVOTL00,W Accessories,0
CLUB1STZOTL00,W Accessories,0
CLUB371CHO,W Accessories,0
CLUBM2UXT31B8,W Accessories,0
CLUBM4UWR45A0,W Accessories,0
CLUBV1UXR11A0,W Accessories,0
CLUBV1UXRBLB0,W Accessories,0
CLUBV1UXT31B7,W Accessories,0
CLUBV1UXT31B8,W Accessories,0
CLUBV1UXT96A8,W Accessories,0
COLORQ1DDBSQ,W Accessories,0
COLORQ1FWMVC,W Accessories,0
COLORQ2YB7T4,W Accessories,0
COLORQ3LHFU1,W Accessories,0
DDIORCDCB2M,W Accessories,0
DIORAMA1TGW0J,W Accessories,0
DIORAMA8F0T41I,W Accessories,0
DIORCLAN108686,W Accessories,0
DIORCLAN2J5G1I,W Accessories,0
DIRECTIONDM2A9,W Accessories,0
DSGTA1UXR10A0,W Accessories,0
DSGTA3UXRB0B0,W Accessories,0
DSGTB1UXR10A0,W Accessories,0
DSGTB1UXR50B0,W Accessories,0
DSGTB2UZRF0A4,W Accessories,0
DSGTB3UTR69B0,W Accessories,0
DSGTB4IXR25D0,W Accessories,0
DSGTR1UXR10A0,W Accessories,0
DSGTR1UXR26A1,W Accessories,0
DSGTS1UXR10A0,W Accessories,0
DSGTS1UXR20B0,W Accessories,0
DSGTS1UXR26A1,W Accessories,0
DSGTS2UXR20B0,W Accessories,0
DSGTS6UXR10A0,W Accessories,0
DSGTS6UXR20B0,W Accessories,0
DSGTS7FXR10A0,W Accessories,0
DSGTS9UXR40F1,W Accessories,0
E0078GTSLQD308,W Accessories,0
E0375SCNMTD402,W Accessories,0
E0471TRIRSD301,W Accessories,0
E0640ADRCYD503,W Accessories,0
E0672TRECYD032,W Accessories,0
E0690DMUVED919,W Accessories,0
E0758TRIRSD909,W Accessories,0
E0770DVOMTD907,W Accessories,0
E0781TRIVED919,W Accessories,0
E0800TRECYD205,W Accessories,0
E0822TRILQD910,W Accessories,0
E0831TRICYD503,W Accessories,0
E0864PDSFWD301,W Accessories,0
E0902ADRMTD907,W Accessories,0
E0933PESRSD301,W Accessories,0
E0956TRIRSD304,W Accessories,0
E0970RNDCYD301,W Accessories,0
E1011ABCCYD301,W Accessories,0
E1012ABCRSD301,W Accessories,0
E1015ABCCYD801,W Accessories,0
E1017ABCCYD301,W Accessories,0
E1017ABCRSD301,W Accessories,0
E1018ABCRSD301,W Accessories,0
E1024ABCCYD801,W Accessories,0
E1029ABCCYD301,W Accessories,0
E1029ABCCYD801,W Accessories,0
E1030ABCCYD801,W Accessories,0
E1031ABCCYD301,W Accessories,0
E1036ABCCYD301,W Accessories,0
E1038TRICYD12P,W Accessories,0
E1045DSEMTD300,W Accessories,0
E1110ZADMTD300,W Accessories,0
E1144TRICYD908,W Accessories,0
E1146CDLCYD301,W Accessories,0
E1148MTGMTD300,W Accessories,0
E1156ADRCYD802,W Accessories,0
E1163DVOCYD301,W Accessories,0
E1180DMRLQD309,W Accessories,0
E1186TRIRSD946,W Accessories,0
E1267ADRCYD908,W Accessories,0
E1271TRIRSD908,W Accessories,0
E1278ADRCYD909,W Accessories,0
E1279ADRCYD908,W Accessories,0
E1285MTGLQD17S,W Accessories,0
E1301ABCCYD301,W Accessories,0
E1312ABCCYD301,W Accessories,0
E1324TRIGMD024,W Accessories,0
E1334DJRMTD300,W Accessories,0
E1368TRIFWD301,W Accessories,0
E1411TRICYD009,W Accessories,0
E1439TRIFWD332,W Accessories,0
E1456DVOCYD665,W Accessories,0
E1488TRIFWD864,W Accessories,0
E1504TRICYD665,W Accessories,0
E1517TRICYD665,W Accessories,0
E1525MTGRSD301,W Accessories,0
E1546TRICYD919,W Accessories,0
E1581DVOMTD300,W Accessories,0
E1588TRILQD307,W Accessories,0
E1594CDNMTD300,W Accessories,0
E1613CHALQD309,W Accessories,0
E1620PTCMTD300,W Accessories,0
E1634TRIRSD301,W Accessories,0
E1637TRITLD309,W Accessories,0
E1650PTCRSD301,W Accessories,0
E1654TRIRSD301,W Accessories,0
E1724TRIRSD301,W Accessories,0
E1740CDLCYD12P,W Accessories,0
E1754CDNRSD301,W Accessories,0
E1829TRIPLD372,W Accessories,0
E1835PTCVED307,W Accessories,0
E1858PTCCYD457,W Accessories,0
E1876CDNRSD301,W Accessories,0
E1911CDLCYD03S,W Accessories,0
E1914PTCCYD03S,W Accessories,0
E1915PTCCYD01L,W Accessories,0
E2014WOMRSD301,W Accessories,0
E2020WOMMTD300,W Accessories,0
E2026WOMCYD04L,W Accessories,0
E2086WOMRSD301,W Accessories,0
E2100WOMCYD09S,W Accessories,0
E2135WOMRSD301,W Accessories,0
E2189WOMGMD07O,W Accessories,0
E2275WOMCYD03S,W Accessories,0
EVDRAUQRB0B0,W Accessories,0
EVDRR1UQRD0F1,W Accessories,0
EVDRS1UQRB0G0,W Accessories,0
EVDRSUQRB0A1,W Accessories,0
EVDRSUQRB0G0,W Accessories,0
GAIA12J9O,W Accessories,0
JADIORKY2A9,W Accessories,0
LADYDIORS2ACI1I,W Accessories,0
LADYM1IXR95B0,W Accessories,0
LINK18079O,W Accessories,0
MISDB1UXRB0O0,W Accessories,0
MISDB1UXRH4C0,W Accessories,0
MISDB1UXRH4D0,W Accessories,0
MONSIEUR2XWY1I,W Accessories,0
N0685DPBCYD909,W Accessories,0
N0685DPBCYD942,W Accessories,0
N0700DBOMTD907,W Accessories,0
N0707TRERSD301,W Accessories,0
N0782VMXRSD909,W Accessories,0
N0881NSPLQD919,W Accessories,0
N0933LLOMTD907,W Accessories,0
N0967LAVCYD908,W Accessories,0
N0994ADRMTD652,W Accessories,0
N1033CDLCYD301,W Accessories,0
N1042ZADMTD300,W Accessories,0
N1042ZADVED917,W Accessories,0
N1048ZADMTD300,W Accessories,0
N1051ZADVED917,W Accessories,0
N1071DLSCYD301,W Accessories,0
N1075ADRCYD908,W Accessories,0
N1086DMRLQD309,W Accessories,0
N1106ANMRSD910,W Accessories,0
N1112ADRCYD908,W Accessories,0
N1113ADRCYD908,W Accessories,0
N1326DLCLQD665,W Accessories,0
N1339CDNMTD300,W Accessories,0
N1379CLOCYD301,W Accessories,0
N1417ANMRSD864,W Accessories,0
N1448MTGLQD307,W Accessories,0
N1494CHALQD310,W Accessories,0
N1496CHALQD304,W Accessories,0
N1517DVORSD301,W Accessories,0
N1559DIDLQD301,W Accessories,0
N1583DVOCYD301,W Accessories,0
N1588CDNLQD301,W Accessories,0
N1611DSGFWD301,W Accessories,0
N1687CSVPLD304,W Accessories,0
N1819PTCCYD03S,W Accessories,0
N1825PTCCYD665,W Accessories,0
N1834RVTLED801,W Accessories,0
N1845DVBRSD301,W Accessories,0
N1955WOMFWD301,W Accessories,0
N2002WOMFWD301,W Accessories,0
N2042WOMGMD307,W Accessories,0
N2044WOMCYD03S,W Accessories,0
NEWVOLUTERHLA9,W Accessories,0
NUANCEF35JKU,W Accessories,0
R0420BDBRCD909,W Accessories,0
R0571DMUVED911,W Accessories,0
R0706RODRSD908,W Accessories,0
R0711RNDCYD301,W Accessories,0
R0747DVOCYD908,W Accessories,0
R0941ADRCYD908,W Accessories,0
R0985DVOCYD301,W Accessories,0
R0986LCDCYD908,W Accessories,0
R0988CDLCYD301,W Accessories,0
R0999DLCLQD308,W Accessories,0
R1009DVOCYD009,W Accessories,0
R1045ANMRSD307,W Accessories,0
R1073ADRCYD875,W Accessories,0
R1109PTCCYD301,W Accessories,0
R1118DDMCYD314,W Accessories,0
R1140DVOCYD301,W Accessories,0
R1151ADRCYD908,W Accessories,0
R1203CSVPLD032,W Accessories,0
R1220DVOMTD300,W Accessories,0
R1315WOMRSD301,W Accessories,0
S8518ONMJM030,W Accessories,0
S8520CTZQM932,W Accessories,0
S8534CRKQM042,W Accessories,0
S8534CTYEM886,W Accessories,0
S8540CBTEM60E,W Accessories,0
S8540CBTEM702,W Accessories,0
S8540VBTEM941,W Accessories,0
S8543SBTNM941,W Accessories,0
S8552CJARM49E,W Accessories,0
S8552CRLAM884,W Accessories,0
S8553CBTEM417,W Accessories,0
S8553CBTEM932,W Accessories,0
S8555CTZQM932,W Accessories,0
S8557CEAUM933,W Accessories,0
S9166OMETM196,W Accessories,0
S9168OMETM196,W Accessories,0
S9173OMETM196,W Accessories,0
S9177OMETM196,W Accessories,0
S9192CMSWM911,W Accessories,0
S9199CMETM14J,W Accessories,0
S9202CMETM14J,W Accessories,0
S9202CMSWM911,W Accessories,0
S9212CMSWM911,W Accessories,0
S9215CMETM14J,W Accessories,0
S9219PMETM196,W Accessories,0
S9389OMETM196,W Accessories,0
S9401OMSWM911,W Accessories,0
S9452OECDM884,W Accessories,0
SOCIETY1DDB86,W Accessories,0
SOCIETY2FDDB86,W Accessories,0
SOCIETY3J5G9O,W Accessories,0
SOREALA3YG9P,W Accessories,0
SOREALUGKZ0J,W Accessories,0
SOSTELAIR1807YB,W Accessories,0
SOSTELAIR1SZJ86,W Accessories,0
SOSTELAIR38071I,W Accessories,0
SOSTELAIR3EPZYB,W Accessories,0
SPLIT1000DC,W Accessories,0
STELAIR1XSJ5GA9,W Accessories,0
STELLAIO3SJ5GKU,W Accessories,0
STELLAIRE1LKSA9,W Accessories,0
STELLAIRE4J5GW7,W Accessories,0
STRPCD1TK05,W Accessories,0
ULTDMURB0E0,W Accessories,0
V0455DVOCYD301,W Accessories,0
V0515ADRCYD908,W Accessories,0
V0543ABCCYD301,W Accessories,0
V0545ABCCYD301,W Accessories,0
V0550ABCCYD301,W Accessories,0
V0553ABCCYD301,W Accessories,0
V0660DVOCYD301,W Accessories,0
V0714CDLCYD301,W Accessories,0
V0772ADRCYD875,W Accessories,0
V0811MTGRSD908,W Accessories,0
V0935PTCLQD307,W Accessories,0
V0954BNDLED801,W Accessories,0
V1036WOMCYD03S,W Accessories,0
V1037WOMCYD03S,W Accessories,0
WLDRBUXR40A0,W Accessories,0
WLDRS2UXR30B0,W Accessories,0
